2;1153.8587427833875;135;1;235
2;1188.9685185090932;136;1;236
2;1225.1475460917368;137;1;237
2;1262.4283890983022;138;1;238
2;1300.8446028040269;139;1;239
2;1340.4307643944169;140;1;240
3;1381.2225040870521;142;1;241
3;1426.2565372011795;140;1;242
2;1466.5706972039845;143;1;243
2;1513.2039697632617;144;1;244
1;1558.1965278371533;145;1;245
2;1604.5897678325152;146;1;246
2;1653.4263468644833;147;1;247
2;1703.7502211507524;148;1;248
2;1755.6066855751467;148;1;249
2;1809.0424144560632;150;1;250
2;1864.1055035565128;153;1;251
2;1920.8455133735592;152;1;252
2;1979.3135137461018;153;1;253
2;2039.562129821184;153;1;254
2;2101.645589420176;155;1;255
2;2165.619771847478;155;1;256
3;2231.542258185662;156;1;257
1;2299.47238312233;158;1;258
2;2369.47128835535;157;1;259
1;2441.6019776244984;159;1;260
2;2515.929373419085;160;1;261
2;2592.520375412572;162;1;262
2;2673.443920676805;163;1;263
2;2752.7710457300204;164;1;264
3;2834.574950474508;165;1;265
2;2922.9310640814765;168;1;266
2;3011.9171128823823;167;1;267
3;3103.613190327882;168;1;268
2;3198.101829077355;171;1;269
2;3297.4680752838403;170;1;270
2;3395.799565141347;170;1;271
1;3499.186603763332;172;1;272
2;3604.7222464633783;173;1;273
2;3715.5023825112926;174;1;274
2;3828.6258214399063;175;1;275
2;3945.194381980303;176;1;276
2;4065.312983705597;177;1;277
2;4188.0897414655765;178;1;278
3;4316.636062697413;179;1;279
2;4448.066747699858;180;1;280
2;4583.500092961236;181;1;281
1;4723.057997634315;184;1;282
2;4866.86607325375;183;1;283
2;5015.0537567949195;185;1;284
2;5167.754427175985;185;1;285
2;5325.105525307907;186;1;286
2;5487.2486778004995;187;1;287
2;5654.329824436018;188;1;288
2;5826.49934952473;189;1;289
2;6004.912217261018;190;1;290
2;6186.728111201582;191;1;291
2;6375.11157799139;192;1;292
2;6569.232175466829;193;1;293
2;6769.264625269173;194;2;294
2;6975.388970105816;195;1;295
2;7187.790735800932;194;1;296
2;7406.661098281211;197;1;297
2;7631.19705564705;198;1;298
2;7864.601605484226;201;1;299
2;8104.083927575384;200;1;300
2;8350.85957217592;201;1;301
2;8605.150654023859;202;1;302
2;8867.186052257997;204;1;303
3;9137.20161642468;204;1;304
2;9417.440378758272;205;1;305
2;9702.15277292652;206;1;306
1;9997.596859437857;206;1;307
2;10302.03855791324;208;1;308
2;10615.751886431688;209;1;309
2;10939.019208165171;210;1;310
2;11275.131485524471;211;1;311
2;11615.38854204492;212;1;312
2;11969.099332247957;213;1;313
2;12333.58221972098;214;1;314
2;12709.165263666002;215;1;315
2;13097.186514175237;216;1;316
2;13494.994316498814;217;1;317
2;13905.947624579181;216;1;318
2;14331.416324133817;219;1;319
2;14765.781565577267;218;1;320
2;15215.43610708239;221;0;321
2;15678.784668089162;222;1;322
2;16158.244293579399;223;1;323
2;16648.24472944556;224;1;324
2;17155.228809290984;225;1;325
2;17677.652853009924;226;1;326
2;18212.987077506466;227;1;327
2;18770.716019921245;227;1;328
2;19341.338973747792;229;1;329
2;19931.370438230297;230;1;330
2;20535.340581447537;231;1;331
2;21163.795717500157;232;1;332
2;21808.29879823013;233;1;333
2;22472.429919915303;234;1;334
2;23155.786845395425;236;1;335
2;23861.985542098944;236;1;336
2;24588.660736455156;237;1;337
2;25337.466485191067;238;1;338
3;26109.07676402649;237;1;339
2;26904.18607429754;241;1;340
2;27723.51006805505;241;1;341
1;28567.786192199328;244;1;342
2;29437.7743522325;243;1;343
1;30334.257596224612;244;1;344
2;31257.04281960959;246;1;345
2;32209.961491445898;244;1;346
2;33189.87040279469;247;1;347
2;34201.6524378894;250;0;348
2;35243.21736879151;249;3;349
1;36316.502674246636;250;3;350
1;37422.47438347849;251;1;351
2;38565.127945680775;252;1;352
2;39736.48912598846;253;1;353
3;40946.61492873545;254;1;354
2;42193.5945488303;257;1;355
2;43478.55035210459;256;1;356
1;44802.63888551847;257;1;357
2;46167.051918130746;258;1;358
3;47573.01751377125;259;1;359
2;49021.80113638167;260;1;360
2;50517.70678901826;261;3;361
2;52053.07818754238;262;1;362
2;53638.29997005597;265;1;363
2;55271.798943169066;265;1;364
2;56955.04536622178;264;1;365
3;58692.55427461758;268;1;366
2;60475.8868434567;267;1;367
2;62318.651792699755;268;1;368
2;64214.50683512404;269;1;369
3;66172.16016837658;270;1;370
1;68187.37201246797;271;1;371
2;70263.95619408888;272;1;372
2;72403.78177917618;273;1;373
2;74608.77475519912;274;0;374
3;76880.91976467776;275;1;375
2;79222.26189149474;277;1;376
2;81634.90850160967;277;1;377
2;84121.03113983033;279;1;378
2;86682.86748434913;279;1;379
2;89322.72336080558;280;1;380
2;92045.97481768382;283;1;381
1;94846.07026491765;282;2;382
2;97734.53267762439;283;1;383
2;100710.96186695219;284;1;384
2;103778.0368200866;283;1;385
2;106938.51811151943;286;1;386
1;110195.25038775145;287;1;387
2;113551.16492766749;288;1;388
2;117009.28228088471;289;1;389
2;120572.71498645052;290;1;390
2;124244.67037433927;291;1;391
2;128028.45345226408;290;1;392
2;131925.46988040826;293;1;393
2;135945.22903674893;294;1;394
2;140085.3471757332;295;1;395
2;144351.5506831527;296;1;396
2;148744.67943014178;297;1;397
2;153277.69022931982;297;1;398
2;157945.66039619123;299;1;399
2;162755.79141900392;301;1;400
1;167712.41274037142;301;1;401
2;172819.98565406524;302;0;402
2;178083.1073204795;303;1;403
3;183506.51490438476;304;1;404
2;189095.08983869816;305;1;405
2;194851.86221810002;304;1;406
2;200788.01532646097;307;1;407
2;206902.89030214623;308;1;408
3;213203.99094539962;309;1;409
2;219696.9886721375;310;1;410
2;226387.7276186048;311;1;411
2;233282.22990149105;312;1;412
2;240386.70103824403;313;1;413
2;247707.53553245345;314;1;414
2;255251.32262933443;315;1;415
1;263025.85224649595;316;1;416
2;271035.1210853215;317;1;417
2;279289.3389284758;318;1;418
2;287794.93512919475;318;1;419
2;296559.5652982028;322;1;420
2;305591.118194283;321;1;421
2;314897.7228246904;322;3;422
2;324487.75576180586;323;1;423
2;334369.8486826201;324;1;424
2;344552.8961378237;323;0;425
2;355046.0635575014;326;1;426
2;365858.7955006417;327;1;427
2;377000.82415587525;328;1;428
2;388482.17810109997;329;1;429
2;400313.1913298826;331;1;430
2;412504.512552745;331;1;431
2;425067.11478172726;332;1;432
2;438012.30520683737;333;1;433
2;451351.7353732829;334;1;434
2;465096.4116686531;335;1;435
2;479261.70612947544;336;1;436
1;493857.3675768817;337;1;437
2;508897.53309141204;338;1;438
2;524395.7398372721;338;1;439
2;540365.9372466916;340;1;440
3;556822.4995753606;341;1;441
2;573780.2388402272;342;1;442
2;591254.4181513096;341;1;443
2;609260.7654495322;344;1;444
2;627815.4876629263;345;1;445
2;646935.2852939663;346;1;446
2;666637.3674511464;347;1;447
2;686939.4673383359;348;1;448
2;707859.8582158677;347;1;449
1;729417.3698477013;350;1;450
2;751631.4054494787;351;0;451
2;774521.959152735;352;1;452
2;798109.6340009633;353;1;453
2;822415.6604937401;352;1;454
2;847461.9156956177;355;1;455
2;873270.9429269477;356;1;456
2;899865.9720544016;357;1;457
2;927270.940399414;358;1;458
2;955510.5142833829;359;0;459
2;984610.1112290339;360;1;460
2;1014595.9228379017;361;1;461
2;1045494.9383645338;362;1;462
2;1077334.9690086518;363;1;463
2;1110143.672947104;364;1;464
1;1143952.581128153;365;1;465
2;1178792.1238513328;366;1;466
2;1214691.658156769;367;1;467
2;1251684.496048623;368;1;468
2;1289803.933578094;369;1;469
2;1329084.2808120928;372;1;470
2;1369560.8927146355;370;1;471
2;1411273.2009686898;372;1;472
2;1454249.7467671426;373;1;473
2;1498538.2146024208;374;1;474
1;1544175.4670851405;375;1;475
3;1591202.5808231377;376;1;476
2;1639661.8833932048;377;1;477
2;1689596.9914387583;378;1;478
3;1741052.8499277548;379;1;479
1;1794075.772606212;380;0;480
2;1848713.4836836979;381;0;481
1;1905015.1607883323;382;1;482
2;1963031.4792299932;383;0;483
2;2022814.6576114902;384;1;484
2;2084418.5048288556;385;2;485
2;2147898.468502973;384;1;486
2;2213309.6848861687;385;1;487
2;2280717.030288715;390;1;488
2;2350173.1740714754;389;1;489
2;2421748.6332524116;390;1;490
2;2495501.828776145;391;0;491
2;2571501.14349714;392;1;492
2;2649814.9819287458;393;1;493
2;2730513.8318119016;394;1;494
2;2813670.327558829;395;1;495
1;2899359.315628936;396;1;496
2;2987659.9218956726;399;1;497
2;3078645.621065002;398;1;498
2;3172404.3082080362;399;1;499
2;3269018.3724721107;399;1;500
2;3368577.773036697;401;1;501
2;3471163.117382567;402;1;502
2;3576875.74194456;401;1;503
2;3685807.795220585;404;1;504
1;3798057.323411731;405;1;505
2;3913725.3586704475;408;1;506
2;4032916.01003628;407;1;507
3;4155738.5571410824;407;3;508
2;4282297.54676787;411;1;509
1;4412712.892350437;410;1;510
2;4547099.976503116;411;1;511
2;4685579.75667303;412;1;512
2;4828276.874010002;413;1;513
2;4975319.765551992;414;1;514
3;5126840.779827061;415;1;515
2;5282976.295976042;416;1;516
2;5443866.846502941;417;1;517
2;5609654.243763653;418;1;518
2;5780496.710306917;419;1;519
2;5956539.013184614;420;1;520
2;6137942.602352555;421;1;521
3;6324870.753286111;422;1;522
2;6517494.71393913;423;1;523
2;6715978.8561785165;424;1;524
2;6920510.831830581;425;1;525
2;7131270.7334797075;426;1;526
2;7348451.260164182;427;1;527
2;7572244.88811809;429;1;528
2;7802854.046713088;429;1;529
2;8040486.299758509;430;1;530
2;8285355.532322767;431;1;531
2;8537682.14324431;432;1;532
2;8797693.243505554;433;1;533
2;9065622.86064798;434;1;534
2;9341712.149412839;435;1;535
2;9626212.608796557;435;1;536
2;9919371.3057168;435;1;537
2;10221461.10548977;438;1;538
2;10532750.9093269;439;1;539
2;10853520.89906441;441;1;540
1;11184059.789345652;443;1;541
3;11524665.08748388;441;1;542
2;11875643.361239046;443;1;543
2;12237310.514749238;444;1;544
2;12609992.072865833;444;1;545
2;12994023.474147985;447;1;546
1;13389750.3727797;449;1;547
1;13797528.949682068;448;1;548
2;14217726.233100275;449;1;549
2;14650720.428953517;450;1;550
3;15096901.261246048;449;1;551
1;15556671.322844986;452;1;552
2;16030438.436941221;453;1;553
2;16518641.029517895;454;1;554
2;17021708.51316273;455;1;555
2;17540096.6825692;456;1;556
2;18074270.122081954;458;1;557
2;18624715.625654425;458;1;558
2;19191922.629596002;459;1;559
2;19776403.658497788;461;1;560
2;20378682.784739383;461;1;561
2;20999308.101989735;462;1;562
2;21638832.213127635;463;1;563
2;22297832.733022194;465;1;564
2;22976902.80662535;465;1;565
2;23676653.64284187;466;1;566
2;24397715.064658865;465;1;567
2;25140736.076029245;468;1;568
3;25906385.44601858;469;1;569
2;26695352.310742646;468;1;570
2;27508349.79363675;471;1;571
2;28346100.64461418;472;1;572
3;29209367.898690782;472;1;573
2;30098925.554667726;474;3;574
2;31015574.27448223;475;1;575
2;31960139.103857778;476;3;576
2;32933469.21490072;477;1;577
2;33936443.671313055;479;1;578
1;34969962.21690818;479;1;579
2;36034957.08814159;480;1;580
2;37132383.85138689;481;1;581
2;38263233.26570948;482;1;582
2;39428522.17191674;483;1;583
2;40629300.40868388;484;1;584
2;41866645.756578766;485;1;585
2;43141674.91083772;486;1;586
1;44455534.48376693;487;1;587
2;45809410.03767006;488;1;588
2;47204511.149234615;489;1;589
3;48642102.506333664;490;1;590
2;50123475.03822877;491;1;591
1;51649962.08019411;490;1;592
2;53222940.57360876;493;3;593
2;54843817.30259567;494;1;594
2;56514060.168323375;495;1;595
2;58235169.5021162;496;1;596
2;60008694.41855274;496;0;597
1;61836231.20977409;498;1;598
2;63719424.78225522;497;1;599
2;65659970.13733051;500;1;600
2;67659613.89681005;501;1;601
2;69720153.87505783;502;1;602
2;71843447.69894482;505;1;603
2;74031409.4771392;504;1;604
2;76286001.52023272;505;1;605
2;78609256.11325425;507;1;606
2;81003264.34216161;507;1;607
2;83470180.97596094;509;1;608
2;86012226.4061451;509;1;609
2;88631688.64519419;510;1;610
2;91330925.38594204;511;3;611
2;94112369.1236599;512;1;612
2;96978514.34276429;513;1;613
1;99931949.77012284;514;1;614
2;102975330.69698377;515;1;615
2;106111396.37161528;516;1;616
2;109342969.46481493;517;1;617
2;112672958.61050509;518;1;618
3;116104361.02369751;517;1;619
2;119640265.19819026;520;1;620
2;123283854.68642192;519;1;621
2;127038405.96398106;522;1;622
2;130907301.38135692;525;1;623
3;134894022.20558435;524;1;624
2;139002156.7545164;525;1;625
2;143235401.626554;528;1;626
2;147597572.0287357;527;1;627
2;152092585.20617804;526;1;628
2;156724493.97596338;529;1;629
2;161497465.3686472;531;1;630
2;166415795.38066924;531;1;631
1;171483910.841037;532;1;632
1;176706373.39577225;533;1;633
2;182087885.6137023;534;1;634
2;187633288.21728548;535;1;635
2;193347569.44229022;536;1;636
1;199235879.5302461;537;1;637
2;205303515.3577045;538;1;638
1;211555938.20648703;541;1;639
2;217998776.6792103;540;1;640
2;224637826.76450363;541;2;641
3;231479067.05649236;542;1;642
2;238528654.13323843;543;1;643
2;245792933.09897158;544;1;644
2;253278442.29511356;545;1;645
2;260991920.18522972;545;1;646
2;268940306.4191956;547;1;647
2;277130758.082053;548;1;648
2;285570646.1331726;549;1;649
2;294267564.0415088;550;1;650
2;303229348.622938;551;1;651
2;312464057.08582383;551;1;652
2;321980004.29114354;554;1;653
3;331785755.2337275;554;1;654
2;341890135.7513309;555;1;655
2;352302240.4684882;556;1;656
2;363031440.98228174;557;1;657
2;374087394.2974153;558;1;658
1;385480051.5181745;557;3;659
2;397219666.8050841;560;1;660
2;409316806.60434866;561;1;661
3;421782359.15837187;562;1;662
2;434627544.3059009;563;1;663
2;447863922.580643;564;1;664
1;461503409.6174309;564;1;665
2;475558281.8752893;566;1;666
2;490041187.68708074;567;1;667
2;504965163.6456647;568;1;668
3;520343642.3368009;569;1;669
2;536190465.42938775;572;1;670
2;552519896.1339052;571;1;671
3;569346632.0402548;572;1;672
1;586685820.3465893;573;1;673
2;604553058.4910185;576;1;674
2;622964443.1984454;575;1;675
2;641936534.9552102;576;1;676
2;661486412.9245528;577;1;677
2;681631673.3162999;579;1;678
3;702390448.2246499;578;1;679
2;723781421.9482772;580;1;680
3;745823847.807472;581;1;681
2;768537562.4734136;582;1;682
2;791943018.8252205;583;1;683
2;816061272.3508301;582;1;684
2;840914040.1082442;585;1;685
2;866523685.264253;586;1;686
2;892913260.2282063;587;1;687
2;920106517.3989182;589;0;688
2;948127932.5434388;587;1;689
2;977002726.8269073;590;0;690
2;1006756889.5132825;591;1;691
2;1037417201.3574448;592;1;692
2;1069011258.7096941;593;1;693
2;1101567498.354307;594;1;694
2;1135115223.1045716;595;1;695
2;1169684628.1773105;596;1;696
2;1205306828.37059;597;1;697
3;1242013886.0691502;598;1;698
2;1279838840.1027296;599;1;699
2;1318815734.4832146;600;1;700
2;1358979654.0474627;603;1;701
2;1400366746.0333369;602;1;702
2;1443014259.6173322;603;1;703
2;1486960589.4431627;604;1;704
2;1532245281.171448;605;1;705
2;1578909097.0815473;606;1;706
2;1626994037.7576811;607;1;707
2;1676543382.8922832;609;1;708
2;1727601730.2406678;610;1;709
2;1780215035.761984;612;1;710
2;1834430654.9826999;611;1;711
2;1890297385.61979;614;1;712
2;1947865513.50194;613;1;713
3;2007186849.8284009;612;1;714
2;2068314789.8061912;615;1;715
2;2131304350.7075436;616;1;716
1;2196212231.390985;617;1;717
2;2263096851.330559;616;1;718
1;2332018409.1990504;617;1;719
2;2403038945.052678;620;1;720
2;2476222376.1659565;621;1;721
2;2551634574.5669093;622;1;722
3;2629343415.3245635;622;1;723
2;2709418844.6420245;624;1;724
2;2791932932.8100224;625;1;725
2;2876959949.0777655;626;1;726
2;2964576423.499411;629;1;727
2;3054861216.8162184;628;1;728
2;3147895591.436568;631;1;729
2;3243763284.5776477;630;1;730
2;3342550583.6345387;631;1;731
2;3444346403.8447337;632;1;732
2;3549242368.3178334;633;1;733
2;3657332890.502579;634;1;734
2;3768715262.1652536;635;1;735
2;3883489725.956175;637;1;736
2;4001759595.6429915;638;1;737
2;4123631319.0918627;638;1;738
2;4249214589.0804667;640;1;739
2;4378622439.028947;640;1;740
2;4511971344.737535;641;1;741
2;4649381326.222674;642;1;742
2;4790976070.745885;643;1;743
2;4936883014.132453;644;1;744
2;5087233485.480424;645;1;745
2;5242162810.363007;645;1;746
2;5401810435.630622;647;1;747
2;5566320054.922528;650;1;748
3;5735839738.00086;649;1;749
2;5910522064.023291;650;1;750
2;6090524258.874629;652;1;751
3;6276008336.680798;652;1;752
2;6467141245.63235;654;1;753
2;6664095018.249179;654;1;754
2;6867046924.221465;655;1;755
2;7076179639.966023;656;1;756
2;7291681393.042108;657;1;757
2;7513746151.574263;658;1;758
2;7742573786.835042;659;1;759
2;7978370265.144282;660;1;760
2;8221347813.247374;660;1;761
2;8471725129.339143;662;1;762
2;8729727569.90502;663;1;763
2;8995587354.557167;664;1;764
2;9269543775.04791;665;1;765
2;9551843410.648275;667;1;766
2;9842740350.086061;667;1;767
2;10142496420.242964;668;1;768
2;10451381421.816235;669;1;769
2;10769673372.157612;670;1;770
2;11097658755.50783;671;1;771
1;11435632781.851545;672;1;772
2;11783899647.625456;673;1;773
2;12142772819.51846;674;3;774
2;12512575306.609886;676;1;775
2;12893639956.100489;674;1;776
2;13286309751.897533;677;1;777
3;13690938123.323198;676;1;778
2;14107889263.224955;679;1;779
2;14537538455.773857;681;1;780
2;14980272415.245342;681;3;781
2;15436489629.087471;683;1;782
2;15906600726.589134;683;1;783
2;16391028838.471643;686;1;784
2;16890209980.735516;685;1;785
2;17404593456.106266;686;1;786
2;17934642238.43198;687;1;787
2;18480833409.39605;688;1;788
2;19043658577.92129;689;1;789
2;19623624324.651344;690;1;790
3;20221252657.907066;691;1;791
2;20837081483.529434;692;1;792
2;21471665089.03135;693;1;793
2;22125574642.493366;694;1;794
2;22799398706.653744;695;1;795
2;23493743768.65487;696;1;796
2;24209234785.92217;697;1;797
2;24946515748.668182;698;1;798
2;25706250259.527515;699;1;799
2;26489122132.84347;700;1;800
2;27295836000.14558;701;1;801
2;28127117964.37122;702;1;802
2;28983716233.401314;703;1;803
2;29866401803.500004;704;1;804
2;30775969151.263653;705;1;805
2;31713236948.70278;706;1;806
3;32679048800.10256;707;2;807
2;33674274001.32338;707;0;808
2;34699808322.226295;709;1;809
1;35756574812.92565;711;1;810
2;36845524634.59682;713;1;811
3;37967637915.58588;712;1;812
1;39123924633.59051;713;1;813
2;40315425524.70847;714;1;814
2;41543213020.170784;715;1;815
2;42808392211.60135;716;0;816
2;44112101845.67447;717;1;817
2;45455515349.064156;718;1;818
2;46839841884.60643;719;1;819
2;48266327439.62797;720;1;820
3;49736255947.41928;722;1;821
1;51250950442.860374;722;1;822
2;52811774253.24189;724;1;823
2;54420132227.35232;724;1;824
2;56077471989.9338;725;3;825
2;57785285262.64803;726;1;826
2;59545109196.723526;727;1;827
1;61358527746.49063;728;1;828
2;63227173113.05333;731;1;829
2;65152727203.37932;730;1;830
2;67136923146.12847;731;1;831
1;69181546848.58652;732;1;832
1;71288438618.10435;733;1;833
3;73459494793.49269;734;3;834
2;75696669471.85895;735;1;835
2;78001976262.42717;736;1;836
2;80377490096.92232;737;1;837
2;82825349097.14714;738;1;838
1;85347756504.4379;738;1;839
2;87946982652.72842;739;1;840
2;90625367022.00496;741;1;841
2;93385320338.99585;742;1;842
3;96229326747.9895;745;1;843
2;99159946046.72987;744;1;844
2;102179815990.4082;745;0;845
2;105291654665.82187;746;1;846
2;108498262937.83377;747;3;847
2;111802526967.34091;750;1;848
2;115207420824.01782;748;1;849
2;118716009133.16965;750;1;850
2;122331449864.11104;751;1;851
2;126056997157.55023;752;1;852
2;129896004257.53293;752;1;853
2;133851926529.58936;754;1;854
2;137928324570.79807;755;1;855
2;142128867414.56085;756;1;856
2;146457335832.9817;757;1;857
2;150917625741.81854;758;1;858
2;155513751697.06573;759;1;859
2;160249850528.33252;760;1;860
2;165130185042.2628;761;1;861
2;170159147869.35263;764;1;862
1;175341265415.61108;764;1;863
2;180681201936.63254;765;1;864
2;186183763735.74368;765;1;865
2;191853903489.99722;766;1;866
2;197696724708.91714;767;1;867
