521;2;2
522;3;4
523;0;4
524;0;2
525;2;2
527;1;4
527;2;4
528;1;4
529;1;2
531;3;4
531;3;4
532;0;4
533;0;4
534;0;4
535;1;4
536;2;4
537;0;4
538;3;4
538;1;3
540;1;3
541;0;6
542;3;4
542;1;4
544;3;4
544;0;5
546;0;4
547;2;2
548;3;4
549;1;4
550;3;4
550;2;5
552;0;6
553;0;4
555;3;4
555;3;3
556;0;4
557;3;4
558;2;4
559;2;4
560;1;6
561;0;4
562;3;4
563;3;4
564;0;4
565;2;5
566;1;4
566;3;6
568;0;4
569;0;4
570;1;4
571;2;4
573;2;4
573;1;4
574;0;4
575;1;4
576;1;4
577;2;3
578;2;4
579;2;4
580;1;4
581;3;4
582;0;4
584;2;4
583;0;4
585;3;4
586;3;6
587;0;4
588;3;4
589;3;4
590;1;4
592;3;4
592;2;4
593;2;4
594;0;4
596;0;4
596;0;4
597;3;4
597;0;6
599;0;4
601;1;4
601;2;4
602;2;4
603;1;4
604;0;4
605;2;3
605;3;2
607;3;4
609;3;4
609;3;4
610;0;4
611;2;4
612;1;4
613;1;4
614;3;4
616;0;5
616;3;4
617;1;5
618;2;4
620;3;4
620;0;4
621;1;4
623;3;4
623;3;4
624;3;4
625;0;4
626;2;4
627;0;4
628;2;4
629;1;4
629;2;3
631;2;4
632;0;4
633;3;4
634;2;2
635;1;4
636;2;4
637;1;4
638;2;4
639;1;4
640;0;4
641;3;4
642;3;4
643;1;4
644;2;4
645;0;6
646;1;4
647;0;4
648;0;4
649;0;5
650;2;4
651;3;4
652;2;4
653;1;5
654;3;4
655;3;4
657;2;4
657;1;4
658;0;4
658;3;4
660;1;4
662;3;4
662;1;5
662;0;6
664;2;4
665;2;4
666;2;4
667;1;4
668;0;4
669;0;4
670;1;4
671;1;4
672;1;4
673;2;4
673;0;4
675;0;4
676;1;4
676;1;4
678;2;4
679;2;2
680;3;4
681;2;5
682;0;6
682;2;4
683;2;4
685;3;4
686;1;4
687;0;4
688;3;4
689;3;4
690;3;4
691;2;4
692;1;4
693;3;4
694;3;6
696;0;4
695;3;4
697;1;4
699;1;4
699;2;4
700;1;6
701;3;4
702;3;4
703;1;4
704;3;4
705;2;4
706;2;4
707;1;4
708;3;4
709;2;4
710;1;4
712;2;4
712;2;4
713;3;4
715;3;4
715;1;4
716;1;4
717;3;4
718;3;4
719;1;4
720;0;4
721;3;4
722;2;4
723;0;4
723;0;4
725;3;4
725;1;4
728;3;4
727;0;4
729;3;4
730;3;4
731;2;4
732;3;4
733;3;4
734;2;4
735;0;5
736;1;4
737;0;4
738;3;4
739;1;4
740;3;4
741;3;4
742;0;4
743;2;4
744;1;2
745;0;3
747;2;4
747;2;6
748;2;4
749;0;4
751;2;4
751;0;4
752;3;4
753;3;4
754;0;4
755;0;4
756;0;4
756;2;4
758;1;4
759;3;4
760;2;3
761;1;4
762;2;6
763;1;3
764;3;4
765;1;4
766;2;4
767;1;4
768;3;4
768;2;4
770;2;4
771;0;4
772;0;4
773;1;5
775;2;4
775;2;4
775;1;4
778;3;4
778;3;4
779;1;4
780;3;4
781;0;4
782;2;4
782;0;4
784;0;4
786;0;4
786;0;4
787;2;4
788;0;4
789;2;4
790;2;5
791;1;4
792;1;4
793;0;4
795;1;4
795;0;4
796;2;4
797;2;4
798;2;4
799;1;4
800;2;4
801;1;6
802;1;4
803;3;4
804;0;4
805;0;4
806;3;5
808;1;4
808;1;4
808;3;2
809;0;4
812;0;4
811;0;4
814;2;5
813;3;4
815;0;4
816;1;4
817;3;4
817;0;4
820;1;4
820;3;4
821;3;2
822;2;4
822;1;4
823;0;4
824;3;4
825;0;4
827;2;4
828;3;4
829;2;5
830;3;4
832;0;4
832;0;4
832;1;4
834;0;4
834;1;4
836;2;4
837;1;4
838;1;4
840;1;4
839;1;4
841;2;4
841;1;4
843;2;4
844;1;4
846;3;4
847;3;4
847;2;4
848;2;5
849;3;4
850;0;4
851;3;4
852;1;3
852;0;2
854;0;4
854;2;4
856;3;4
857;0;4
858;2;4
860;0;4
859;3;4
862;3;4
862;2;4
863;1;4
864;2;4
865;0;4
866;2;3
867;1;4
867;0;6
870;3;4
870;0;4
871;3;4
872;1;4
873;3;4
874;3;4
875;2;5
876;0;4
877;2;4
878;1;4
878;2;4
880;0;4
881;0;4
883;0;5
883;2;4
884;1;4
885;0;4
886;0;4
887;3;4
888;3;5
889;3;4
891;0;4
891;2;4
892;0;4
893;3;4
895;3;4
894;0;4
897;0;4
897;1;4
897;1;4
900;0;4
900;2;4
901;2;6
902;1;3
903;0;4
904;1;4
905;2;4
906;0;6
907;3;4
908;1;2
910;2;4
911;3;4
911;2;5
912;1;4
913;1;4
914;1;4
915;3;4
915;0;6
918;3;4
918;2;4
919;0;4
919;2;4
921;0;4
922;1;3
923;0;4
924;0;2
925;0;4
926;1;3
927;3;4
928;2;5
928;0;4
930;3;4
931;0;4
932;1;4
933;1;4
934;3;4
934;2;6
936;1;4
937;0;4
938;3;4
939;3;4
940;0;4
941;2;4
942;3;6
943;1;4
944;0;4
945;1;3
946;3;4
947;1;4
949;3;3
949;2;4
950;1;6
951;1;4
952;1;4
953;1;4
954;3;4
955;2;2
956;2;4
956;3;6
958;1;4
958;0;4
961;3;4
960;1;4
962;2;4
963;0;4
964;3;4
966;1;2
966;2;4
967;0;4
968;0;4
969;0;4
970;1;4
971;1;2
972;1;4
973;1;4
975;2;4
975;2;4
976;3;4
977;1;4
978;0;4
979;3;4
980;1;4
981;0;4
982;1;4
983;1;4
984;1;4
985;3;4
985;0;4
986;0;4
988;0;4
989;2;4
990;3;4
991;3;4
992;1;4
993;2;4
995;3;4
995;3;4
996;2;2
998;3;4
999;3;4
998;1;4
1001;2;4
1001;0;2
1001;3;6
1003;1;4
1003;2;6
1005;1;4
1005;2;4
1007;3;4
1009;3;4
1009;0;4
1010;2;4
1011;2;4
1013;3;4
1012;2;4
1014;1;4
1015;3;4
1016;3;4
1017;3;4
1018;0;4
1019;3;4
1020;1;4
1022;2;4
1022;2;4
1023;1;4
1024;3;4
1024;0;4
1026;1;4
1027;0;4
1028;0;4
1029;3;4
1030;0;4
1032;0;4
1032;3;4
1032;3;4
1033;0;4
1035;2;4
1037;2;4
1036;0;5
1038;1;4
1038;0;4
1039;0;4
1041;1;4
1042;1;4
1042;3;4
1045;1;4
1045;1;4
1046;1;4
1047;1;4
1048;1;4
1049;1;5
1049;1;4
1051;2;4
1052;3;4
1053;2;4
1054;3;4
1054;2;4
1056;1;4
1057;0;4
1058;1;4
1059;2;4
1060;0;4
1061;1;4
1062;0;4
1063;2;4
1064;1;4
1065;2;4
1066;2;4
1067;0;4
1068;3;4
1069;2;4
1070;1;4
1071;1;4
1073;1;4
1072;0;6
1074;3;4
1074;2;4
1077;3;4
1076;3;4
1078;0;4
1080;3;4
1080;2;4
1081;1;4
1082;2;4
1083;0;4
1084;3;4
1085;3;4
1086;0;4
1087;1;4
1087;3;4
1089;1;4
1090;2;4
1091;2;4
1092;2;5
1093;1;4
1095;0;5
1096;0;4
1097;1;4
1097;0;4
1098;1;4
1099;0;4
1100;2;4
1101;1;4
1102;0;4
1102;3;4
1104;1;4
1105;2;4
1106;0;4
1107;1;4
1108;1;4
1108;1;4
1110;0;4
1111;0;4
1113;1;4
1113;2;4
1114;2;4
1115;3;4
1115;3;3
1117;3;6
1118;1;4
1119;0;4
1120;2;4
1121;2;4
1122;2;4
1123;0;4
1125;2;4
1125;3;4
1126;2;4
1127;3;2
1128;3;4
1129;3;4
1129;3;4
1131;1;4
1132;0;4
1132;1;4
1133;3;4
1135;0;4
1137;1;4
1137;1;4
1138;2;4
1139;3;4
1140;2;4
1141;0;6
1142;1;4
1143;2;2
1145;1;4
1145;0;6
1146;3;4
1147;3;4
1147;2;4
1149;2;4
1150;2;6
1152;3;4
1153;3;4
1153;2;4
1154;3;5
1155;1;4
1157;1;4
1157;3;4
1158;1;4
1159;3;4
1160;3;4
1161;1;4
1162;1;4
1163;1;4
1164;3;4
1165;2;4
1166;0;4
1168;3;4
1168;2;4
1170;2;4
1170;2;4
1171;3;4
1172;0;4
1173;3;4
1173;3;4
1175;0;4
1176;3;4
1177;3;4
1178;2;4
1179;2;5
1180;1;4
1181;2;4
1182;1;4
1183;1;4
1185;2;4
1185;1;4
1185;1;4
1187;1;4
1187;2;4
1189;0;4
1189;1;4
1191;3;4
1192;1;4
1192;1;6
1194;2;4
1195;2;4
1196;0;4
1197;1;4
1198;2;4
1199;1;4
1200;1;4
1201;2;4
1202;3;4
1203;1;4
1204;1;4
1205;0;4
1205;2;4
1207;1;4
1208;1;4
1209;1;4
1211;0;5
1211;3;4
1212;1;4
1213;1;4
1214;3;4
1215;0;4
1215;2;5
1217;3;4
1218;2;4
1219;0;4
1220;1;4
1221;2;4
1222;0;4
1223;2;3
1224;2;4
1224;2;4
1226;0;4
1227;3;4
1229;3;3
1229;3;4
1230;0;3
1231;1;4
1232;0;2
1233;2;4
1233;3;4
1235;1;4
1236;0;4
1237;1;4
1237;1;4
1240;1;4
1240;0;4
1241;1;4
1242;3;4
1243;0;4
1244;3;6
1246;3;4
1246;1;4
1247;0;4
1248;3;4
1249;0;4
1251;0;4
1251;1;2
1252;1;4
1253;3;4
1254;1;4
1255;1;4
1256;1;6
1257;3;4
1258;3;4
1259;2;4
1259;0;4
1261;0;4
1262;3;4
1262;2;4
1265;2;4
1265;1;4
1265;2;6
1266;2;4
1268;1;4
1269;0;4
1270;3;4
1271;3;4
1273;3;4
1273;3;4
1274;3;4
1275;1;4
1276;2;5
1277;1;4
1278;3;4
1279;3;4
1279;2;4
1281;3;4
1282;0;4
1283;3;4
1284;3;4
1285;3;4
1286;3;4
1286;1;4
1288;0;4
1289;0;4
1290;2;4
1290;1;4
1291;3;4
1292;1;4
1294;0;4
1295;0;4
1296;0;6
1296;0;4
1298;3;6
1299;1;4
1301;0;4
1301;0;2
1302;3;4
1303;2;4
1304;0;4
1304;3;4
1306;2;4
1307;3;4
1309;0;4
1310;0;4
1310;3;3
1311;0;4
1313;2;4
1313;0;4
1314;3;3
1315;0;4
1315;2;4
1317;2;4
1318;3;4
1319;0;4
1320;1;4
1321;0;4
1322;0;4
1323;3;5
1324;3;4
1325;0;4
1326;3;4
1327;2;4
1328;3;4
1329;3;5
1330;3;2
1332;2;4
1332;2;4
1333;3;4
1333;0;2
1335;2;4
1336;1;3
1337;2;4
1338;1;3
1338;1;5
1339;1;2
1341;1;4
1343;1;4
1343;3;4
1344;1;4
1345;3;3
1347;2;4
1346;3;4
1348;1;4
1349;0;4
1350;3;3
1351;3;4
1352;0;5
1353;2;4
1354;1;4
1355;0;6
1356;2;4
1357;2;4
1357;0;4
1359;0;4
1360;3;4
1361;1;4
1362;0;4
1363;3;4
1364;1;4
1365;2;4
1366;2;4
1367;1;4
1368;1;4
1369;2;4
1371;1;4
1371;2;4
1372;2;4
1373;2;4
1374;2;4
1375;3;4
1376;3;4
1377;3;4
1378;2;4
1379;3;4
1381;1;4
1381;0;4
1382;3;4
1383;2;4
1384;2;6
1385;2;2
1386;3;4
1387;2;4
1388;1;4
1389;3;4
1391;0;4
1392;2;4
1393;0;4
1393;2;4
1394;3;4
1395;3;4
1396;3;4
1398;2;4
1398;3;4
1399;3;4
1401;2;4
1401;0;4
1401;0;4
1404;3;4
1405;1;5
1405;3;4
1406;0;4
1408;3;4
1409;3;4
1409;1;4
1409;2;4
1411;2;4
1412;0;4
1413;1;3
1415;0;4
1415;2;4
1416;0;2
1417;3;4
1418;3;4
1419;2;4
1420;1;4
1421;2;4
1423;2;6
1423;3;4
1424;2;4
1425;1;2
1426;1;4
1427;1;4
1428;1;5
1429;2;4
1430;0;4
1430;3;4
1432;0;4
1433;0;4
1433;0;2
1435;0;3
1436;3;4
1437;1;4
1438;0;4
1439;3;4
1440;2;4
1441;3;4
1443;1;4
1443;3;3
1444;3;3
1445;2;4
1446;2;3
1447;1;4
1448;2;4
1449;1;6
1450;0;4
1451;2;3
1452;1;4
1453;1;4
1454;1;4
1455;0;4
1456;1;4
1457;1;4
1458;1;4
1459;1;4
1460;2;4
1460;2;4
1462;0;4
1462;3;4
1464;0;4
1465;1;4
1466;0;4
1468;2;4
1468;3;6
1469;3;6
1469;3;4
1471;3;4
1471;0;4
1473;1;4
1474;0;4
1475;0;5
1476;0;5
1477;3;4
1478;2;4
1480;1;4
1480;0;3
1481;2;4
1482;0;4
1484;3;4
1484;0;4
1485;0;4
1486;3;4
1488;1;4
1488;1;4
1489;2;4
1490;2;4
1491;2;4
1492;2;4
1493;0;4
1494;0;4
1496;2;4
1496;0;4
1497;1;4
1499;0;4
1499;2;4
1500;2;4
1501;3;4
1502;1;4
1503;3;4
1504;1;4
1506;1;4
1506;1;4
1506;1;5
1508;2;4
1509;1;4
1509;1;4
1511;2;4
1511;1;4
1513;3;4
1514;0;2
1515;3;4
1516;3;2
1517;2;4
1518;3;4
1518;0;2
1520;2;4
1521;0;4
1522;2;4
1523;2;4
1523;3;4
1525;3;4
1526;1;4
1527;1;4
1527;0;4
1529;0;4
1530;3;4
1531;1;4
1532;0;4
1533;1;4
1535;3;4
1535;3;4
1537;3;2
1537;1;4
1539;1;4
1538;2;4
1541;0;2
1540;1;4
1542;3;4
1543;2;4
1544;1;6
1545;0;4
1546;2;4
1547;2;4
1548;2;2
1549;3;4
1550;3;4
1551;3;4
1552;2;4
1554;2;4
1553;0;4
1555;3;4
1556;1;4
1557;1;4
1559;1;4
1559;3;4
1559;3;4
1561;1;4
1562;0;4
1563;1;4
1564;2;4
1565;3;4
1566;2;4
1567;1;4
1568;0;4
1568;0;4
1569;0;6
1571;1;4
1573;1;4
1573;0;3
1574;3;4
1576;1;4
1575;3;4
1577;2;4
1578;1;5
1579;2;4
1580;0;4
1581;1;5
1582;1;4
1583;2;4
1584;0;4
1585;1;4
1586;2;4
1586;1;4
1588;0;4
1589;1;2
1591;2;4
1591;2;4
1591;0;4
1593;3;4
1594;1;4
1595;1;4
1596;0;4
1597;0;4
1598;2;4
1599;2;4
1600;2;4
1601;3;4
1602;2;4
1604;0;4
1604;1;4
1605;1;4
1606;2;4
1607;1;4
1607;0;4
1609;0;5
1610;1;4
1611;1;4
1612;3;4
1613;0;4
1614;0;4
1615;3;4
1616;2;4
1617;1;4
1618;2;4
1619;1;4
1620;1;4
1621;0;4
1622;1;6
1623;0;4
1624;1;2
1625;0;4
1627;3;4
1626;2;4
1629;1;4
1629;0;4
1631;0;4
1630;2;4
1631;3;4
1633;3;4
1634;1;2
1636;1;4
1636;0;3
1637;2;4
1638;2;4
1640;3;5
1640;1;4
1641;0;4
1642;0;4
1643;1;4
1644;1;4
1645;1;4
1646;2;4
1647;0;4
1648;2;4
1649;1;4
1650;1;4
1652;1;4
1653;0;4
1653;3;4
1654;3;4
1655;3;4
1655;3;4
1657;1;5
1658;2;2
1658;0;4
1660;3;4
1660;1;6
1661;2;4
1663;2;4
1664;1;4
1665;0;4
1666;3;4
1667;3;4
1668;3;4
1669;1;2
1670;1;4
1671;2;4
1672;2;4
1673;1;4
1674;0;4
1674;1;3
1676;2;6
1678;0;3
1678;3;4
1679;2;4
1680;2;4
1681;2;4
1682;2;2
1683;3;4
1684;3;4
1685;3;4
1686;2;4
1687;2;4
1688;1;4
1689;3;4
1690;2;6
1690;3;5
1692;2;4
1693;2;4
1694;1;4
1695;3;4
1696;0;4
1697;2;4
1698;1;4
1699;0;4
1700;1;4
1701;3;4
1702;2;4
1703;0;4
1704;1;4
1705;1;4
1706;1;2
1707;2;4
1708;2;4
1709;3;4
1710;2;4
1711;3;4
1713;1;4
1713;3;4
1714;1;4
1715;2;5
1716;2;4
1717;2;4
1718;1;4
1719;2;4
1720;1;4
1721;2;4
1722;1;2
1724;1;4
1724;0;5
1724;0;4
1726;0;4
1727;2;4
1728;1;4
1729;0;4
1729;2;4
1732;0;4
1732;2;4
1733;1;4
1734;3;4
1736;1;4
1736;2;4
1737;3;4
1739;1;4
1739;1;4
1741;0;4
1741;3;4
1742;0;4
1743;2;4
1744;3;4
1745;2;4
1746;3;4
1747;1;4
1748;1;4
1750;0;4
1750;2;4
1751;2;4
1751;1;4
1753;1;4
1754;1;4
1755;2;4
1756;2;4
1757;2;4
1758;0;2
1759;1;4
1760;3;4
1761;0;4
1762;3;4
1763;1;4
1764;1;4
1765;3;4
1767;3;4
1767;1;4
1768;1;3
1769;3;4
1770;1;6
1770;1;4
1773;2;4
1773;1;4
1774;0;4
1776;1;4
1776;2;2
1776;1;4
1779;1;4
1779;1;4
1780;3;4
1782;1;4
1783;0;4
1783;2;4
1784;1;4
1785;1;4
1786;3;4
1787;1;4
1788;1;4
1788;1;4
1790;2;6
1791;0;4
1791;1;4
1793;3;4
1794;2;4
1795;1;4
1796;3;4
1797;3;4
1798;1;4
1799;3;4
1799;0;4
1801;0;4
1803;0;4
1804;3;6
1804;0;4
1806;3;4
1806;3;4
1806;1;4
1807;2;4
1809;1;4
1810;3;4
1811;3;4
1813;2;4
1813;2;4
1814;0;4
1815;1;4
1816;3;5
1817;3;4
1818;1;4
1819;3;4
1819;3;4
1820;1;4
1822;0;4
1822;0;4
1824;1;3
1826;1;4
1826;1;4
1828;0;4
1827;0;4
1829;2;4
1829;0;4
1831;3;4
1832;3;6
1833;0;4
1834;0;4
1835;3;2
1837;1;4
1838;1;5
1837;2;4
1839;2;4
1840;3;3
1841;2;4
1842;1;4
1842;0;5
1844;2;4
1846;1;5
1846;3;4
1847;0;2
1847;1;4
1849;3;5
1850;3;4
1851;0;4
1852;3;4
1853;2;4
1854;1;4
1855;1;4
1856;2;4
1858;2;4
1859;0;4
1860;1;4
1860;2;4
1860;3;4
1862;2;4
1864;3;2
1865;0;4
1865;0;4
1866;2;4
1867;0;4
1868;2;4
1869;1;4
1870;1;4
1871;3;4
1873;0;4
1872;2;2
1875;0;4
1875;1;4
1875;0;4
1877;2;4
1878;0;4
1879;0;4
1880;0;3
1880;2;4
1883;0;4
1882;3;4
1884;3;4
1886;1;4
1887;3;4
1888;3;4
1888;3;4
1889;3;4
1890;1;4
1890;0;4
1893;1;4
1893;2;3
1894;2;2
1895;3;4
1896;0;4
1897;3;4
1899;2;4
1899;0;4
1900;1;4
1901;2;4
1902;3;4
1902;2;4
1904;2;4
1905;3;4
1907;0;4
1907;1;3
1908;1;3
1910;2;4
1911;3;4
1911;3;4
1912;1;2
1913;0;4
1914;2;4
1915;2;4
1916;2;4
1917;0;4
1918;0;4
1920;2;4
1920;2;4
1922;1;4
1922;1;4
1923;2;3
1924;3;4
1926;0;4
1925;2;4
1927;2;4
1929;2;4
1929;1;4
1930;2;4
1930;1;4
1932;3;4
1933;3;4
1934;3;4
1935;3;6
1937;3;4
1938;2;4
1937;0;5
1940;0;4
1940;3;4
1941;2;4
1943;2;4
1943;1;4
1944;1;4
1945;0;4
1946;1;5
1947;1;4
1948;2;6
1949;0;4
1950;2;4
1951;2;4
1952;2;3
1953;1;4
1954;1;4
1956;1;4
1956;2;4
1957;3;4
1958;2;4
1959;0;4
1960;3;4
1961;3;4
1962;1;4
1964;2;4
1964;3;4
1966;3;4
1966;1;4
1967;2;4
1968;1;4
1969;0;4
1969;3;4
1970;0;4
1972;2;4
1973;3;6
1974;0;6
1975;0;4
1976;1;4
1977;0;4
1978;1;4
1979;2;4
1981;0;4
1981;2;4
1981;0;4
1983;3;4
1984;2;4
1984;3;4
1986;1;5
1987;1;4
1988;0;4
1988;1;4
1990;1;4
1991;2;6
1992;3;4
1994;0;4
1994;0;4
1995;1;4
1996;1;4
1996;1;4
1998;0;4
1999;3;4
2000;2;4
2002;2;4
2001;0;4
2002;1;4
2004;1;2
2004;1;4
2006;3;6
2007;3;3
2008;1;4
2009;3;4
2010;3;4
2011;2;4
2012;2;4
2014;0;4
2013;1;4
2015;2;4
2016;0;4
2017;3;6
2018;2;3
2019;1;4
2020;1;4
2021;0;4
2022;2;4
2023;3;4
2024;0;4
2026;1;3
2026;1;4
2027;1;5
2029;3;3
2029;0;4
2030;2;4
2031;1;4
2033;2;4
2033;1;4
2034;0;4
2035;3;4
2036;1;4
2038;3;3
2037;0;4
2038;0;4
2040;1;4
2040;0;4
2042;2;4
2043;0;5
2043;0;4
2044;0;4
2046;3;4
2047;3;4
2048;3;4
2049;3;4
2050;2;4
2051;3;6
2052;0;3
2053;2;4
2054;0;4
2055;3;4
2056;1;4
2057;1;4
2058;0;4
2058;2;6
2059;2;2
2061;1;4
2062;0;2
2063;0;4
2064;3;4
2066;0;5
2065;3;4
2067;2;4
2067;3;4
2069;3;4
2070;1;4
2071;3;4
2072;0;4
2073;0;4
2074;0;4
2075;0;4
2077;1;4
2077;3;4
2079;2;4
2079;0;4
2079;0;4
2081;2;4
2082;2;4
2083;3;4
2084;1;5
2084;0;4
2086;2;2
2088;0;5
2088;3;4
2089;0;4
2090;1;4
2092;1;4
2092;2;4
2093;3;4
2094;3;4
2095;0;5
2096;2;4
2097;3;6
2098;2;4
2099;2;4
2100;3;4
2101;2;4
2103;1;4
2103;1;4
2104;0;4
2105;3;4
2106;2;4
2107;0;3
2107;1;4
2109;0;4
2110;2;4
2112;3;4
2112;1;4
2113;1;4
2114;0;4
2115;2;4
2116;1;4
2117;1;4
2118;1;3
2119;2;4
2119;2;4
2120;0;5
2122;1;4
2123;2;4
2124;2;4
2125;3;5
2126;0;4
2127;3;4
2128;2;4
2129;2;4
2130;2;4
2131;0;5
2131;0;4
2133;3;4
2133;2;4
2136;0;4
2136;3;4
2137;0;2
2138;0;6
2139;2;5
2141;3;4
2141;2;4
